,symbol,actual,predicted,date
203,OXY,50.11000061035156,50.401752,2024-10-31 00:00:00+00:00
204,OXY,49.56999969482422,50.44414,2024-11-01 00:00:00+00:00
205,OXY,50.560001373291016,50.512497,2024-11-04 00:00:00+00:00
206,OXY,50.400001525878906,50.282093,2024-11-05 00:00:00+00:00
207,OXY,51.38999938964844,51.29092,2024-11-06 00:00:00+00:00
208,OXY,51.209999084472656,51.478844,2024-11-07 00:00:00+00:00
209,OXY,50.529998779296875,51.056965,2024-11-08 00:00:00+00:00
210,OXY,50.810001373291016,51.152645,2024-11-11 00:00:00+00:00
211,OXY,50.290000915527344,51.394535,2024-11-12 00:00:00+00:00
212,OXY,51.119998931884766,51.335716,2024-11-13 00:00:00+00:00
213,OXY,50.66999816894531,52.28676,2024-11-14 00:00:00+00:00
214,OXY,49.970001220703125,50.776604,2024-11-15 00:00:00+00:00
215,OXY,50.90999984741211,51.417545,2024-11-18 00:00:00+00:00
216,OXY,50.5,51.10509,2024-11-19 00:00:00+00:00
217,OXY,50.90999984741211,51.096718,2024-11-20 00:00:00+00:00
218,OXY,51.540000915527344,51.931602,2024-11-21 00:00:00+00:00
219,OXY,51.93000030517578,52.098587,2024-11-22 00:00:00+00:00
220,TRV,252.3699951171875,259.84937,2024-10-28 00:00:00+00:00
221,TRV,248.6699981689453,249.59274,2024-10-29 00:00:00+00:00
222,TRV,250.08999633789062,250.03342,2024-10-30 00:00:00+00:00
223,TRV,245.94000244140625,249.48662,2024-10-31 00:00:00+00:00
224,TRV,245.63999938964844,249.26619,2024-11-01 00:00:00+00:00
225,TRV,242.80999755859375,245.7413,2024-11-04 00:00:00+00:00
226,TRV,244.83999633789062,242.42914,2024-11-05 00:00:00+00:00
227,TRV,253.9499969482422,259.292,2024-11-06 00:00:00+00:00
228,TRV,252.27999877929688,249.90872,2024-11-07 00:00:00+00:00
229,TRV,256.8900146484375,259.9144,2024-11-08 00:00:00+00:00
230,TRV,258.3599853515625,259.97583,2024-11-11 00:00:00+00:00
231,TRV,257.989990234375,259.61807,2024-11-12 00:00:00+00:00
232,TRV,256.6700134277344,258.99564,2024-11-13 00:00:00+00:00
233,TRV,256.5199890136719,260.7548,2024-11-14 00:00:00+00:00
234,TRV,260.82000732421875,260.2552,2024-11-15 00:00:00+00:00
235,TRV,262.69000244140625,261.89627,2024-11-18 00:00:00+00:00
236,TRV,259.2699890136719,261.42065,2024-11-19 00:00:00+00:00
237,TRV,257.19000244140625,260.7954,2024-11-20 00:00:00+00:00
238,TRV,260.80999755859375,260.17368,2024-11-21 00:00:00+00:00
239,TRV,262.4700012207031,260.71585,2024-11-22 00:00:00+00:00
240,CRWD,301.32000732421875,303.62518,2024-10-28 00:00:00+00:00
241,CRWD,310.94000244140625,311.1431,2024-10-29 00:00:00+00:00
242,CRWD,307.45001220703125,308.92276,2024-10-30 00:00:00+00:00
243,CRWD,296.8699951171875,306.21613,2024-10-31 00:00:00+00:00
244,CRWD,303.1300048828125,301.18762,2024-11-01 00:00:00+00:00
245,CRWD,298.8800048828125,300.89587,2024-11-04 00:00:00+00:00
246,CRWD,307.5799865722656,305.85233,2024-11-05 00:00:00+00:00
247,CRWD,320.0,321.61328,2024-11-06 00:00:00+00:00
248,CRWD,330.7799987792969,328.0238,2024-11-07 00:00:00+00:00
249,CRWD,330.0299987792969,327.9623,2024-11-08 00:00:00+00:00
250,CRWD,342.4200134277344,336.79807,2024-11-11 00:00:00+00:00
251,CRWD,343.5,337.88074,2024-11-12 00:00:00+00:00
252,CRWD,347.8800048828125,354.66412,2024-11-13 00:00:00+00:00
253,CRWD,344.3599853515625,345.5647,2024-11-14 00:00:00+00:00
254,CRWD,336.75,337.16666,2024-11-15 00:00:00+00:00
255,CRWD,342.9700012207031,342.56403,2024-11-18 00:00:00+00:00
256,CRWD,353.2900085449219,348.63937,2024-11-19 00:00:00+00:00
257,CRWD,350.1499938964844,351.64316,2024-11-20 00:00:00+00:00
